id_partido,fecha,liga,temporada,equipo_home,rival_home,es_local_home,goles_favor_home,goles_contra_home,xg_favor_home,xg_contra_home,xg_favor_roll_5_home,xg_contra_roll_5_home,xg_diff_roll_5_home,xg_favor_roll_10_home,xg_contra_roll_10_home,xg_diff_roll_10_home,conversion_ratio_10_home,equipo_away,rival_away,es_local_away,goles_favor_away,goles_contra_away,xg_favor_away,xg_contra_away,xg_favor_roll_5_away,xg_contra_roll_5_away,xg_diff_roll_5_away,xg_favor_roll_10_away,xg_contra_roll_10_away,xg_diff_roll_10_away,conversion_ratio_10_away
20230408_Nice_Paris Saint Germain,2023-04-08 19:00:00,FRA-Ligue 1,2223,Nice,Paris Saint Germain,1,0,2,1.22259,1.24929,1.493994,0.9452152000000001,0.5487787999999999,1.4606155,1.1354943,0.3251212000000001,1.0954278552926109,Paris Saint Germain,Nice,0,2,0,1.24929,1.22259,2.0874940000000004,1.4657133999999998,0.6217806000000006,2.1266481,1.6972276000000002,0.4294205,0.940446639739485
20230408_Real Madrid_Villarreal,2023-04-08 19:00:00,ESP-La Liga,2223,Real Madrid,Villarreal,1,2,3,2.23296,1.24489,1.9683104,0.8594616,1.1088488,2.1157662,0.6142141,1.5015521,0.8980194040251688,Villarreal,Real Madrid,0,3,2,1.24489,2.23296,2.001902,0.7876938,1.2142081999999998,1.7561399999999998,1.2418112000000001,0.5143287999999997,0.7972025025325415
20230409_Lyon_Rennes,2023-04-09 11:00:00,FRA-Ligue 1,2223,Lyon,Rennes,1,3,1,1.23785,1.06365,1.8375419999999998,1.3324346,0.5051073999999998,1.7068759,1.1973099,0.509566,0.9373845296049176,Rennes,Lyon,0,1,3,1.06365,1.23785,1.1645416000000002,1.5993967999999998,-0.43485519999999966,1.4077347999999998,1.5058810999999999,-0.09814630000000002,0.781396622860625
20230409_Real Valladolid_Mallorca,2023-04-09 12:00:00,ESP-La Liga,2223,Real Valladolid,Mallorca,1,3,3,0.948859,1.98329,0.86657,2.7794490000000005,-1.9128790000000007,0.9950167000000001,2.3538525,-1.3588357999999998,0.7035050733268363,Mallorca,Real Valladolid,0,3,3,1.98329,0.948859,0.7115516,0.949798,-0.23824640000000008,0.7460912,1.1591128,-0.4130216,1.072253536493211
20230409_Montpellier_Toulouse,2023-04-09 13:00:00,FRA-Ligue 1,2223,Montpellier,Toulouse,1,1,2,1.79324,2.20627,1.8408729999999998,1.1045688,0.7363041999999997,1.5908872,1.33796804,0.25291916000000003,1.0685854606250773,Toulouse,Montpellier,0,2,1,2.20627,1.79324,1.3898160000000002,1.4558313999999999,-0.06601539999999972,1.7488489999999999,1.365229,0.38361999999999985,0.8577064928381508
20230409_Reims_Brest,2023-04-09 13:00:00,FRA-Ligue 1,2223,Reims,Brest,1,1,1,3.26526,1.11133,1.6651340000000001,0.92773,0.7374040000000001,1.7372724000000002,1.0052671,0.7320053000000002,1.0361063491791216,Brest,Reims,0,1,1,1.11133,3.26526,0.834093,1.4396651999999999,-0.6055721999999999,0.9706821000000001,1.8322986,-0.8616165,1.4422832745311007
20230409_Ajaccio_Auxerre,2023-04-09 13:00:00,FRA-Ligue 1,2223,Ajaccio,Auxerre,1,0,3,0.982688,0.925035,1.0657378,1.335952,-0.27021420000000007,0.9042726999999999,1.3694293,-0.46515660000000003,0.5529299370312329,Auxerre,Ajaccio,0,3,0,0.925035,0.982688,0.9449196000000001,1.5069773999999998,-0.5620577999999997,1.2085713999999999,1.1869753,0.021596099999999785,0.6619380022247737
20230409_Leeds_Crystal Palace,2023-04-09 13:00:00,ENG-Premier League,2223,Leeds,Crystal Palace,1,1,5,1.02075,3.22687,1.1631444,2.0109313999999996,-0.8477869999999996,1.0702911,1.5620215,-0.4917304,1.1211892529151621,Crystal Palace,Leeds,0,5,1,3.22687,1.02075,0.9358858,1.0804741999999998,-0.14458839999999984,0.9431768,1.3527706,-0.4095937999999999,0.6361472884539904
20230409_Troyes_Clermont Foot,2023-04-09 13:00:00,FRA-Ligue 1,2223,Troyes,Clermont Foot,1,0,2,0.488321,1.86113,0.9899229999999999,2.175748,-1.1858250000000001,0.8496486400000001,2.0760929999999997,-1.2264443599999997,0.9415645724277598,Clermont Foot,Troyes,0,2,0,1.86113,0.488321,1.5597074,1.4763916,0.08331580000000005,1.2206192999999999,1.4506711,-0.23005180000000025,0.4096277933440891
20230409_Borussia M.Gladbach_Wolfsburg,2023-04-09 13:30:00,GER-Bundesliga,2223,Borussia M.Gladbach,Wolfsburg,1,2,0,1.55684,1.22997,1.4965994,1.4643298,0.03226960000000001,1.3610918,1.5204618,-0.15937,0.7347037615657066,Wolfsburg,Borussia M.Gladbach,0,0,2,1.22997,1.55684,1.7432319999999997,0.966556,0.7766759999999997,1.6417431,1.1822303,0.45951279999999994,0.9745733211406089
20230409_Real Betis_Cadiz,2023-04-09 14:15:00,ESP-La Liga,2223,Real Betis,Cadiz,1,0,2,1.58835,2.85597,1.3308624,1.0405966,0.2902658,1.8481373,1.3085476,0.5395897000000001,0.8116275713781809,Cadiz,Real Betis,0,2,0,2.85597,1.58835,1.0436572,1.7207795999999997,-0.6771223999999998,1.08014353,1.5376026,-0.4574590700000001,0.8332218281936771
20230409_Nantes_Monaco,2023-04-09 15:05:00,FRA-Ligue 1,2223,Nantes,Monaco,1,2,2,0.973965,1.66938,1.3701029999999998,1.4481702,-0.07806720000000023,1.1824871,1.4807147,-0.29822760000000015,0.7611070250939523,Monaco,Nantes,0,2,2,1.66938,0.973965,1.4685519999999999,1.291922,0.17662999999999984,1.775242,1.1339452,0.6412967999999999,1.070276012917668
20230409_Liverpool_Arsenal,2023-04-09 15:30:00,ENG-Premier League,2223,Liverpool,Arsenal,1,2,2,4.64012,1.53631,1.7599276,1.5854184,0.17450919999999992,1.7152448,1.5544978999999999,0.16074690000000014,0.8162095485090243,Arsenal,Liverpool,0,2,2,1.53631,4.64012,2.6013379999999997,1.1309078000000001,1.4704301999999996,2.0347431,1.2286337299999999,0.8061093700000002,1.228655731204725
20230409_Bochum_VfB Stuttgart,2023-04-09 15:30:00,GER-Bundesliga,2223,Bochum,VfB Stuttgart,1,2,3,2.22259,2.37385,1.1033638,1.5305594,-0.4271956000000001,1.1648624,2.0010167,-0.8361543,0.9443167327602533,VfB Stuttgart,Bochum,0,3,2,2.37385,2.22259,1.1585086,1.4651286,-0.3066199999999999,1.2534506,1.3851726000000002,-0.13172200000000012,0.7977970589370982
20230409_Almeria_Valencia,2023-04-09 16:30:00,ESP-La Liga,2223,Almeria,Valencia,1,2,1,1.49927,1.08869,1.3297236,1.9915840000000002,-0.6618604000000003,1.5138757999999999,2.1384129,-0.6245371000000002,0.9247780268513264,Valencia,Almeria,0,1,2,1.08869,1.49927,1.3015554,1.435165,-0.1336096,1.1425741999999999,1.7302365000000002,-0.5876623000000003,0.35008636630656786
20230409_Hoffenheim_Schalke 04,2023-04-09 17:30:00,GER-Bundesliga,2223,Hoffenheim,Schalke 04,1,2,0,2.17705,0.561062,1.3802402,1.1455786,0.23466160000000014,1.2733918,1.3890956,-0.11570380000000013,0.9423643670672553,Schalke 04,Hoffenheim,0,0,2,0.561062,2.17705,1.3848786,1.4981808,-0.11330220000000013,1.1112937999999999,1.5407952,-0.42950140000000014,0.7198809892748531
20230409_Lorient_Marseille,2023-04-09 18:45:00,FRA-Ligue 1,2223,Lorient,Marseille,1,0,0,0.637221,0.782867,0.9415540600000002,1.4841932,-0.5426391399999998,1.11578643,1.5795931,-0.4638066700000001,0.9858508622919332,Marseille,Lorient,0,0,0,0.782867,0.637221,1.6496739999999999,1.9516388,-0.30196480000000014,1.790154,1.7382554000000003,0.051898599999999684,0.8379162698202111
20230409_Rayo Vallecano_Atletico Madrid,2023-04-09 19:00:00,ESP-La Liga,2223,Rayo Vallecano,Atletico Madrid,1,1,2,0.564426,2.36535,0.8647174,1.6861325999999999,-0.8214151999999999,1.0256214,1.4152576,-0.3896362,0.7800141650572376,Atletico Madrid,Rayo Vallecano,0,2,1,2.36535,0.564426,2.0281102,0.938777,1.0893332,1.8586059,0.9058820999999998,0.9527238000000001,1.0222710353652513
20230410_Barcelona_Girona,2023-04-10 19:00:00,ESP-La Liga,2223,Barcelona,Girona,1,0,0,1.05077,0.491057,1.4511981999999999,0.7253778000000001,0.7258203999999998,1.7385632999999998,0.7778148899999999,0.9607484099999999,0.9778183067488503,Girona,Barcelona,0,0,0,0.491057,1.05077,1.0891154,1.5373264,-0.4482109999999999,1.2986448000000002,1.4295707,-0.13092589999999982,1.232052650537968
20230414_Cremonese_Empoli,2023-04-14 16:30:00,ITA-Serie A,2223,Cremonese,Empoli,1,1,0,1.06807,0.858907,1.1925333999999999,1.797834,-0.6053006000000001,0.892298,1.7870165,-0.8947185,1.3448406868101388,Empoli,Cremonese,0,0,1,0.858907,1.06807,1.0666757,1.5931582,-0.5264825,0.98589565,1.8071790999999997,-0.8212834499999997,0.8114440798637464
20230414_Schalke 04_Hertha Berlin,2023-04-14 18:30:00,GER-Bundesliga,2223,Schalke 04,Hertha Berlin,1,5,2,2.09935,1.12148,1.123855,1.5999047999999998,-0.47604979999999975,1.1170386,1.3350621999999999,-0.21802359999999976,0.6266563871146555,Hertha Berlin,Schalke 04,0,2,5,1.12148,2.09935,1.1943651999999998,1.7401432,-0.5457780000000001,1.1891047000000001,1.4763914999999999,-0.28728679999999973,0.9250649458664608
20230414_Spezia_Lazio,2023-04-14 18:45:00,ITA-Serie A,2223,Spezia,Lazio,1,0,3,0.725806,3.07575,1.1292073999999999,1.6985232,-0.5693158,1.1289652000000001,1.7712185999999999,-0.6422533999999998,0.7086128884992305,Lazio,Spezia,0,3,0,3.07575,0.725806,0.6408714,1.2729671999999996,-0.6320957999999997,1.0636761,1.2910990999999998,-0.22742299999999993,1.0341484271871606
20230414_Toulouse_Lyon,2023-04-14 19:00:00,FRA-Ligue 1,2223,Toulouse,Lyon,1,1,2,1.51685,2.988,1.7265000000000001,1.3795894,0.3469106000000002,1.7644600000000001,1.4545587,0.30990130000000016,0.8501179680366979,Lyon,Toulouse,0,2,1,2.988,1.51685,1.7214759999999998,1.3181426,0.40333339999999973,1.6279319,1.1590789000000001,0.46885299999999996,1.0442690850464413
20230414_Rayo Vallecano_Osasuna,2023-04-14 19:00:00,ESP-La Liga,2223,Rayo Vallecano,Osasuna,1,2,1,1.08431,0.373133,0.896161,1.995912,-1.099751,1.0178809999999998,1.5081806,-0.49029960000000017,0.8841889334913086,Osasuna,Rayo Vallecano,0,1,2,0.373133,1.08431,0.954785,1.0492692,-0.09448419999999991,0.9213884999999999,1.4318735999999999,-0.5104850999999999,0.6511904031899648
20230415_Aston Villa_Newcastle United,2023-04-15 11:30:00,ENG-Premier League,2223,Aston Villa,Newcastle United,1,3,0,1.91802,0.425086,1.7281388,1.1861538,0.5419849999999999,1.3701668999999999,1.6592139999999997,-0.2890470999999999,1.3137076120379116,Newcastle United,Aston Villa,0,0,3,0.425086,1.91802,2.430288,0.8949274000000003,1.5353605999999997,1.8480968999999998,1.1137611,0.7343357999999998,0.8116453138115682
20230415_Villarreal_Real Valladolid,2023-04-15 12:00:00,ESP-La Liga,2223,Villarreal,Real Valladolid,1,1,2,1.99484,2.41465,1.8685799999999997,1.1406896,0.7278903999999997,1.6010829999999998,1.4013596,0.19972339999999988,0.9993229586954839,Real Valladolid,Villarreal,0,2,1,2.41465,1.99484,0.8759181999999999,2.580913,-1.7049948,1.0477233,2.1407675,-1.0930442,0.9544495627332497
20230415_Bologna_AC Milan,2023-04-15 13:00:00,ITA-Serie A,2223,Bologna,AC Milan,1,1,1,0.76877,1.40673,0.9317779999999999,0.8876502000000002,0.04412779999999972,1.0562502,1.0782145,-0.021964300000000048,1.3254422811543314,AC Milan,Bologna,0,1,1,1.40673,0.76877,2.0231268,1.2346491,0.7884777000000001,1.7519807999999997,1.0275624300000001,0.7244183699999995,0.7420168405859012
20230415_VfB Stuttgart_Borussia Dortmund,2023-04-15 13:30:00,GER-Bundesliga,2223,VfB Stuttgart,Borussia Dortmund,1,3,3,1.34955,1.52309,1.2995926,1.5364106,-0.23681799999999997,1.4250023,1.4252926,-0.00029029999999985456,0.7719280369385811,Borussia Dortmund,VfB Stuttgart,0,3,3,1.52309,1.34955,1.9595480000000003,1.7631452000000003,0.1964028,2.0653524,1.3779941,0.6873583000000001,1.3557001915507534
20230415_RasenBallsport Leipzig_Augsburg,2023-04-15 13:30:00,GER-Bundesliga,2223,RasenBallsport Leipzig,Augsburg,1,3,2,1.13772,0.864778,1.9085135999999998,1.3875314,0.5209821999999997,1.7973647,1.157545,0.6398196999999999,0.7232807435904669,Augsburg,RasenBallsport Leipzig,0,2,3,0.864778,1.13772,1.0460004,2.372936,-1.3269356,1.1500847,1.9155034,-0.7654186999999999,1.130350546920112
20230415_FC Cologne_Mainz 05,2023-04-15 13:30:00,GER-Bundesliga,2223,FC Cologne,Mainz 05,1,1,1,0.937521,0.762976,1.1931011999999999,1.4048310000000002,-0.2117298000000003,1.0110638,1.2208733999999999,-0.20980959999999982,0.6923394029739737,Mainz 05,FC Cologne,0,1,1,0.762976,0.937521,1.5075622,1.0504684000000002,0.4570937999999998,2.0461641,1.2330034,0.8131606999999998,1.172925879734729
20230415_Bayern Munich_Hoffenheim,2023-04-15 13:30:00,GER-Bundesliga,2223,Bayern Munich,Hoffenheim,1,1,1,1.88997,0.27365,2.4699220000000004,1.5188902,0.9510318000000004,2.3760635,1.3593036,1.0167598999999998,1.094246389355171,Hoffenheim,Bayern Munich,0,1,1,0.27365,1.88997,1.6409148000000002,0.706029,0.9348858000000002,1.3089578,1.3793685,-0.07041070000000005,0.9167591829475459
20230415_Everton_Fulham,2023-04-15 14:00:00,ENG-Premier League,2223,Everton,Fulham,1,1,3,2.24262,1.92209,1.3688116,2.0856866,-0.7168749999999999,1.4021499,1.9078408,-0.5056909,0.5705519997883252,Fulham,Everton,0,3,1,1.92209,2.24262,0.8528672,2.0914753999999998,-1.2386081999999998,0.8762193000000001,1.8229025999999997,-0.9466832999999996,0.7988858509669313
20230415_Southampton_Crystal Palace,2023-04-15 14:00:00,ENG-Premier League,2223,Southampton,Crystal Palace,1,0,2,0.678449,0.86306,0.9742678000000001,1.7850341999999997,-0.8107663999999996,0.9171733999999999,1.5916080000000001,-0.6744346000000002,0.7632136265469252,Crystal Palace,Southampton,0,2,0,0.86306,0.678449,1.5507076,1.1065032,0.44420440000000005,1.2325484,1.3104616,-0.07791320000000002,0.8924591582292767
20230415_Chelsea_Brighton,2023-04-15 14:00:00,ENG-Premier League,2223,Chelsea,Brighton,1,1,2,0.46331,2.52107,1.7559256,1.1154608,0.6404648000000002,1.4842114,0.9326635,0.5515479,0.47163061028192466,Brighton,Chelsea,0,2,1,2.52107,0.46331,2.0063033999999997,0.9674834000000001,1.0388199999999996,2.3396877,0.8507663000000001,1.4889213999999997,0.7265923881241124
20230415_Wolverhampton Wanderers_Brentford,2023-04-15 14:00:00,ENG-Premier League,2223,Wolverhampton Wanderers,Brentford,1,2,0,0.93912,1.5133,1.0041688,1.4591536,-0.4549848000000001,1.0965097,1.4667511000000002,-0.3702414000000003,1.0943805655521648,Brentford,Wolverhampton Wanderers,0,0,2,1.5133,0.93912,1.2262754,1.5535354,-0.3272599999999999,1.5678792000000001,1.4292762,0.13860300000000003,0.9567057483090863
20230415_Tottenham_Bournemouth,2023-04-15 14:00:00,ENG-Premier League,2223,Tottenham,Bournemouth,1,2,3,2.30604,1.20598,1.3722678,1.4020304,-0.029762599999999972,1.2750647,1.0916823,0.18338239999999995,1.254837299756397,Bournemouth,Tottenham,0,3,2,1.20598,2.30604,1.5638280000000002,1.9112648,-0.3474367999999999,1.4252698000000001,2.0018079,-0.5765381,0.6314589480118444
20230415_Athletic Club_Real Sociedad,2023-04-15 14:15:00,ESP-La Liga,2223,Athletic Club,Real Sociedad,1,2,0,1.00026,1.71232,1.6458246000000003,0.9107448,0.7350798000000003,1.4464069,1.080105,0.36630189999999985,0.8987782768609048,Real Sociedad,Athletic Club,0,0,2,1.71232,1.00026,1.4966872,1.08839082,0.4082963799999999,1.2623569,1.08641891,0.17593799,0.7129515330002688
20230415_Rennes_Reims,2023-04-15 15:00:00,FRA-Ligue 1,2223,Rennes,Reims,1,3,0,3.21823,0.343875,1.1800054,1.3620287999999998,-0.18202339999999984,1.3199248000000001,1.530754,-0.21082919999999983,0.8333801794009936,Reims,Rennes,0,0,3,0.343875,3.21823,1.883296,1.045426,0.8378700000000001,1.9004484000000001,0.9169321,0.9835163000000001,0.947144396478012
20230415_Napoli_Verona,2023-04-15 16:00:00,ITA-Serie A,2223,Napoli,Verona,1,0,0,0.325523,0.356606,1.4140565999999999,1.0625876,0.3514689999999998,1.6474753,0.7932601,0.8542152,1.2139780098809312,Verona,Napoli,0,0,0,0.356606,0.325523,0.6945526,1.434854,-0.7403014000000001,0.8957554,1.4371089,-0.5413534999999999,0.7814624601063415
20230415_Manchester City_Leicester,2023-04-15 16:30:00,ENG-Premier League,2223,Manchester City,Leicester,1,3,1,1.60702,1.92692,2.516864,0.48830979999999996,2.0285542,2.5113577,0.7436594,1.7676983000000002,0.9954770698427111,Leicester,Manchester City,0,1,3,1.92692,1.60702,1.0770482,1.3663014,-0.2892532000000001,1.23827973,1.5759505999999999,-0.33767086999999996,0.96908558045638
20230415_Eintracht Frankfurt_Borussia M.Gladbach,2023-04-15 16:30:00,GER-Bundesliga,2223,Eintracht Frankfurt,Borussia M.Gladbach,1,1,1,2.17369,0.640098,1.5547005999999999,1.3876294,0.16707119999999986,1.3964637,1.3030361,0.09342760000000006,0.8593128061167604,Borussia M.Gladbach,Eintracht Frankfurt,0,1,1,0.640098,2.17369,1.6642561999999999,1.1200898,0.5441663999999999,1.4655374,1.5564909,-0.09095349999999991,0.8188117076973214
20230415_Real Betis_Espanyol,2023-04-15 16:30:00,ESP-La Liga,2223,Real Betis,Espanyol,1,3,1,1.965,0.616302,0.8381803999999999,1.4350036,-0.5968232,1.8069362999999998,1.5735063,0.2334299999999998,0.7747916875699008,Espanyol,Real Betis,0,1,3,0.616302,1.965,1.1744374,1.79681,-0.6223726,1.2852025999999999,1.5450219,-0.2598193000000002,0.9337042006418284
20230415_Inter_Monza,2023-04-15 18:45:00,ITA-Serie A,2223,Inter,Monza,1,0,1,1.89009,0.87771,2.3200228000000003,0.8189683999999999,1.5010544000000003,2.0155483999999997,0.7210504,1.2944979999999997,0.49614263981820544,Monza,Inter,0,1,0,0.87771,1.89009,1.2296756,0.8724146000000002,0.35726099999999983,1.213541,1.314369,-0.10082799999999992,0.9064375192617973
20230415_Paris Saint Germain_Lens,2023-04-15 19:00:00,FRA-Ligue 1,2223,Paris Saint Germain,Lens,1,3,1,1.39403,1.43462,1.590646,1.2522474,0.3383986000000001,2.0521091,1.6561366,0.39597250000000006,1.0233369057537411,Lens,Paris Saint Germain,0,1,3,1.43462,1.39403,1.4071631999999998,1.2282186,0.1789445999999999,1.5671182,1.2887147,0.2784034999999998,1.0847930393552705
20230415_Cadiz_Real Madrid,2023-04-15 19:00:00,ESP-La Liga,2223,Cadiz,Real Madrid,1,0,2,0.583718,4.49059,1.4515606,1.957008,-0.5054474,1.3580898,1.5304096,-0.17231980000000013,0.809960571119398,Real Madrid,Cadiz,0,2,0,4.49059,0.583718,2.1022684000000003,1.0649074,1.0373610000000002,2.1985862000000003,0.7016943999999999,1.4968918000000002,0.9551588401860976
20230416_Lecce_Sampdoria,2023-04-16 10:30:00,ITA-Serie A,2223,Lecce,Sampdoria,1,1,1,3.03997,0.668479,0.42601579999999994,1.2379748000000002,-0.8119590000000002,0.7181573,1.1951171999999999,-0.4769598999999999,0.974715463150673,Sampdoria,Lecce,0,1,1,0.668479,3.03997,1.110999,1.8040426,-0.6930436,1.1484906,1.6847588000000002,-0.5362682000000003,0.870707282491226
20230416_Lille_Montpellier,2023-04-16 11:00:00,FRA-Ligue 1,2223,Lille,Montpellier,1,2,1,2.31737,0.515081,1.849952,0.97244306,0.87750894,2.098827,1.10582893,0.9929980700000001,0.9052671300363823,Montpellier,Lille,0,1,2,0.515081,2.31737,2.0704708,1.2387488,0.8317219999999999,1.6915262000000002,1.38007404,0.3114521600000002,0.9458907902870257
20230416_Girona_Elche,2023-04-16 12:00:00,ESP-La Liga,2223,Girona,Elche,1,2,0,1.22906,0.577847,0.9195727999999999,1.4785523999999999,-0.5589796,1.2840029,1.2551017000000002,0.028901199999999738,1.2461021341134557,Elche,Girona,0,0,2,0.577847,1.22906,1.0016178199999999,1.4421970000000006,-0.44057918000000074,1.13431821,2.1427455,-1.0084272900000002,0.7052688457951797
20230416_Auxerre_Nantes,2023-04-16 13:00:00,FRA-Ligue 1,2223,Auxerre,Nantes,1,2,1,2.65132,1.28278,0.8880545999999999,1.493567,-0.6055124000000002,1.1225539,1.2065591,-0.0840052,0.9799075305804643,Nantes,Auxerre,0,1,2,1.28278,2.65132,1.079958,1.58478,-0.5048220000000001,1.2674263,1.5837362000000001,-0.31630990000000025,0.867899878754387
20230416_Clermont Foot_Angers,2023-04-16 13:00:00,FRA-Ligue 1,2223,Clermont Foot,Angers,1,2,1,2.01768,0.327937,1.5823854,1.3900396000000002,0.1923457999999998,1.3428158,1.4870459,-0.14423010000000014,0.521292256695031,Angers,Clermont Foot,0,1,2,0.327937,2.01768,0.9129439999999999,1.780666,-0.8677220000000002,0.8193889999999999,1.70328,-0.883891,0.7322520411525648
20230416_Strasbourg_Ajaccio,2023-04-16 13:00:00,FRA-Ligue 1,2223,Strasbourg,Ajaccio,1,3,1,1.59182,0.478923,1.6449526000000003,1.18563,0.45932260000000036,1.2926374,1.4249987999999998,-0.13236139999999974,1.005695018808044,Ajaccio,Strasbourg,0,1,3,0.478923,1.59182,0.4732314000000001,1.240209,-0.7669775999999998,0.8579454999999999,1.2592038,-0.4012583000000002,0.582786922028355
20230416_Torino_Salernitana,2023-04-16 13:00:00,ITA-Serie A,2223,Torino,Salernitana,1,1,1,1.71858,0.495441,1.1397108,1.1832744,-0.043563599999999925,1.2500725,1.0905733999999998,0.15949910000000012,0.8799482590423684,Salernitana,Torino,0,1,1,0.495441,1.71858,0.7944352,1.6573042,-0.862869,0.9010494,1.8335491000000002,-0.9324997000000002,1.109815832721455
20230416_Brest_Nice,2023-04-16 13:00:00,FRA-Ligue 1,2223,Brest,Nice,1,1,0,0.956282,0.656233,1.0158749999999999,1.9382752,-0.9224002000000002,0.9197361,2.0586805999999997,-1.1389444999999998,1.1959939421819563,Nice,Brest,0,0,1,0.656233,0.956282,1.379392,1.0573092000000002,0.3220827999999998,1.4440005,1.0534542999999998,0.3905462000000002,1.0387800843697184
20230416_West Ham_Arsenal,2023-04-16 13:00:00,ENG-Premier League,2223,West Ham,Arsenal,1,2,2,1.96095,2.71782,1.1732090000000002,1.821403,-0.6481939999999999,1.4104788,1.3304405000000001,0.08003829999999978,0.8507743251622605,Arsenal,West Ham,0,2,2,2.71782,1.96095,2.294762,1.7381318000000001,0.5566301999999999,2.1193639,1.48345473,0.6359091700000001,1.2739665547919568
20230416_Werder Bremen_Freiburg,2023-04-16 13:30:00,GER-Bundesliga,2223,Werder Bremen,Freiburg,1,1,2,1.43107,0.473775,1.1834146,1.8036198000000003,-0.6202052000000002,1.008179,1.6346118,-0.6264328000000001,1.4878295542462656,Freiburg,Werder Bremen,0,2,1,0.473775,1.43107,0.8088512,1.8062460000000002,-0.9973948000000002,1.2108131,1.7636499999999997,-0.5528368999999997,1.0736577976751345
20230416_Getafe_Barcelona,2023-04-16 14:15:00,ESP-La Liga,2223,Getafe,Barcelona,1,0,0,0.621219,1.04627,1.5216994,1.2532762,0.2684232,1.2790721,1.3990851,-0.12001299999999993,0.859997759314929,Barcelona,Getafe,0,0,0,1.04627,0.621219,1.4302102,0.6579838,0.7722264000000001,1.7455361,0.7375416899999999,1.0079944100000002,0.9166233132483979
20230416_Monaco_Lorient,2023-04-16 15:05:00,FRA-Ligue 1,2223,Monaco,Lorient,1,3,1,2.67195,1.03367,1.6646639999999997,1.127595,0.5370689999999998,1.786993,1.0541417000000002,0.7328512999999999,1.119197937989719,Lorient,Monaco,0,1,3,1.03367,2.67195,0.8590502600000003,1.3988946,-0.5398443399999997,1.08059643,1.4637048,-0.38310837,0.8328726082570824
